group,,X,X,X,X,X,X,X,X,W,W,Z,Z,sampling,bolus,bolus,bolus,cumulative-sampling,cumulative-sampling,cumulative-sampling,cumulative-sampling,cumulative-sampling,cumulative-sampling,cumulative-sampling,cumulative-sampling,cumulative-sampling,cumulative-bolus,cumulative-bolus,cumulative-bolus,cumulative-total,cumulative-total,cumulative-total,cumulative-total,cumulative-total,cumulative-total,cumulative-total,cumulative-total,cumulative-total,initial-volume,computed-volume
var,,VCD:VCD,X:Glc,X:Gln,X:Amm,X:Lac,X:DCD,X:Lysed,X:Titer,W:temp,W:pH,Z:Stir,Z:DO,SampleVol:BRvol,BolusFeed:BRvol,BolusFeed_Glc:Glc,BolusFeed_Gln:Gln,Cumulative-SampleVol:BRvol,Cumulative-SampleVol:VCD,Cumulative-SampleVol:Glc,Cumulative-SampleVol:Gln,Cumulative-SampleVol:Amm,Cumulative-SampleVol:Lac,Cumulative-SampleVol:DCD,Cumulative-SampleVol:Lysed,Cumulative-SampleVol:Titer,Cumulative-BolusFeed:BRvol,Cumulative-BolusFeed_Glc:Glc,Cumulative-BolusFeed_Gln:Gln,Cumulative-Total:BRvol,Cumulative-Total:VCD,Cumulative-Total:Glc,Cumulative-Total:Gln,Cumulative-Total:Amm,Cumulative-Total:Lac,Cumulative-Total:DCD,Cumulative-Total:Lysed,Cumulative-Total:Titer,Volume:BRvol,ComputedBRvol
run_idx,timestamps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1.486860685657442,4.312450923197178,5.223237985417192,0.1,0.1,0.0,0.0,0.0,36.1578947368421,7.315789473684211,236.8421052631579,70.78947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,86400,4.14831058164,2.618272366827061,2.128924583796005,0.4548914471624311,2.253900107386347,0.0,0.001477592679264396,40.47891289805973,36.1578947368421,7.315789473684211,236.8421052631579,70.78947368421052,0.0,0.0,3.157894736842105,7.842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,172800,9.160906060702823,5.150199463179534,4.146443917541752,0.874609230831358,4.50338130405737,0.09056639695821234,0.0,115.9753325052213,36.1578947368421,7.315789473684211,236.8421052631579,70.78947368421052,0.0,0.0,3.157894736842105,7.842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.157894736842105,7.842105263157895,0.0,0.0,3.157894736842105,7.842105263157895,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,259200,16.64384097974454,4.187791145486714,2.865536904038862,1.624658527500886,5.404688815448564,0.431828447860325,0.01343957097084411,374.9186771854418,36.1578947368421,7.315789473684211,236.8421052631579,70.78947368421052,0.0,0.0,3.157894736842105,7.842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.31578947368421,15.68421052631579,0.0,0.0,6.31578947368421,15.68421052631579,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,345600,24.96102218423987,2.232206752031932,0.006247848131589185,2.440646395014714,4.110541534910563,1.328102013030035,0.0,673.4449427267027,36.1578947368421,7.315789473684211,236.8421052631579,70.78947368421052,0.0,0.0,3.157894736842105,7.842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473684210526315,23.526315789473685,0.0,0.0,9.473684210526315,23.526315789473685,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,432000,31.04213922423596,0.6919673214285464,0.01610340902018563,2.865424795600546,2.352355015604361,2.500712330574021,0.0,939.4922214556468,36.1578947368421,7.315789473684211,236.8421052631579,70.78947368421052,0.0,0.0,3.157894736842105,7.842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.63157894736842,31.36842105263158,0.0,0.0,12.63157894736842,31.36842105263158,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,518400,35.10633594982161,0.5598580888082394,0.0,3.19480991515762,1.529564666864964,3.810241294714668,0.02586698496145342,1144.081215111674,36.1578947368421,7.315789473684211,236.8421052631579,70.78947368421052,0.0,0.0,3.157894736842105,7.842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.789473684210524,39.21052631578947,0.0,0.0,15.789473684210524,39.21052631578947,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,604800,41.69657267422284,0.1459642078139467,0.0,3.806770029263894,0.9486755343139239,5.117175770020169,0.04520891542621384,1375.330910039127,36.1578947368421,7.315789473684211,236.8421052631579,70.78947368421052,0.0,0.0,3.157894736842105,7.842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.94736842105263,47.05263157894737,0.0,0.0,18.94736842105263,47.05263157894737,0.0,0.0,0.0,0.0,0.0,1.0,1.0
