group,,X,X,X,X,X,X,X,X,W,W,Z,Z,sampling,bolus,bolus,bolus,cumulative-sampling,cumulative-sampling,cumulative-sampling,cumulative-sampling,cumulative-sampling,cumulative-sampling,cumulative-sampling,cumulative-sampling,cumulative-sampling,cumulative-bolus,cumulative-bolus,cumulative-bolus,cumulative-total,cumulative-total,cumulative-total,cumulative-total,cumulative-total,cumulative-total,cumulative-total,cumulative-total,cumulative-total,initial-volume,computed-volume
var,,VCD:VCD,X:Glc,X:Gln,X:Amm,X:Lac,X:DCD,X:Lysed,X:Titer,W:temp,W:pH,Z:Stir,Z:DO,SampleVol:BRvol,BolusFeed:BRvol,BolusFeed_Glc:Glc,BolusFeed_Gln:Gln,Cumulative-SampleVol:BRvol,Cumulative-SampleVol:VCD,Cumulative-SampleVol:Glc,Cumulative-SampleVol:Gln,Cumulative-SampleVol:Amm,Cumulative-SampleVol:Lac,Cumulative-SampleVol:DCD,Cumulative-SampleVol:Lysed,Cumulative-SampleVol:Titer,Cumulative-BolusFeed:BRvol,Cumulative-BolusFeed_Glc:Glc,Cumulative-BolusFeed_Gln:Gln,Cumulative-Total:BRvol,Cumulative-Total:VCD,Cumulative-Total:Glc,Cumulative-Total:Gln,Cumulative-Total:Amm,Cumulative-Total:Lac,Cumulative-Total:DCD,Cumulative-Total:Lysed,Cumulative-Total:Titer,Volume:BRvol,ComputedBRvol
run_idx,timestamps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,691200,27.0573647078945,15.32211559059448,0.0,2.790735470451116,5.27266490374135,3.981277696113244,0.02041460455862279,1071.532724202768,36.26315789473684,7.473684210526316,194.7368421052632,76.05263157894737,0.0,0.0,5.473684210526316,6.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.36842105263158,31.31578947368421,0.0,0.0,27.36842105263158,31.31578947368421,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,777600,30.10740424055766,16.47768434933401,0.0,3.151274311856294,5.287105171331938,5.934650647676683,0.03639242763262881,1336.910069197013,36.26315789473684,7.473684210526316,194.7368421052632,76.05263157894737,0.0,0.0,5.473684210526316,6.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8421052631579,37.57894736842105,0.0,0.0,32.8421052631579,37.57894736842105,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,864000,32.70801328160863,17.35913305344312,0.0,3.503612420965073,5.315046994169077,8.285810229742545,0.05935334066409574,1618.075177179093,36.94736842105263,7.473684210526316,194.7368421052632,76.05263157894737,0.0,0.0,5.473684210526316,6.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.31578947368421,43.84210526315789,0.0,0.0,38.31578947368421,43.84210526315789,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,950400,34.66188048974256,18.08402682396473,0.0,3.844257008022185,5.38448374988294,11.05611318973405,0.1090238254612756,1951.734902276888,36.94736842105263,7.473684210526316,194.7368421052632,76.05263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.78947368421053,50.10526315789473,0.0,0.0,43.78947368421053,50.10526315789473,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1036800,32.26671580459925,14.8119332312169,0.0,3.812166297202693,4.62484194393627,13.38824546611819,0.1720562342204535,1943.430678995467,36.94736842105263,7.473684210526316,194.7368421052632,76.05263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.78947368421053,50.10526315789473,0.0,0.0,43.78947368421053,50.10526315789473,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1123200,30.22085302372095,11.74645810722355,0.0,3.782195526678795,4.204652289785607,15.36007527911193,0.2460892021050057,1932.137980284656,36.94736842105263,6.289473684210527,194.7368421052632,76.05263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.78947368421053,50.10526315789473,0.0,0.0,43.78947368421053,50.10526315789473,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1209600,28.3090958931312,8.880596798369622,0.0,3.754122655082127,3.80654934708095,17.11688426453775,0.4010373472689314,1905.249589626813,36.94736842105263,6.289473684210527,194.7368421052632,76.05263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.78947368421053,50.10526315789473,0.0,0.0,43.78947368421053,50.10526315789473,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0,1.095085826663262,2.944845644285438,4.191913928245033,0.1,0.1,0.0,0.0,0.0,37.73684210526316,7.210526315789473,231.578947368421,36.57894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,86400,2.149225675899914,2.467896401563884,2.900403832017591,0.267715565800784,0.9082806171207891,0.001379968484431361,2.71074621659163e-06,12.22055735156043,37.73684210526316,7.210526315789473,231.578947368421,36.57894736842105,0.0,0.0,4.631578947368421,7.105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,172800,3.787730445345346,6.304311180527822,7.857667230255831,0.6201025235502615,2.154726087478185,0.01638353013787198,4.944876605245567e-05,42.63067926212532,37.73684210526316,7.210526315789473,231.578947368421,36.57894736842105,0.0,0.0,4.631578947368421,7.105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.631578947368421,7.105263157894737,0.0,0.0,4.631578947368421,7.105263157894737,0.0,0.0,0.0,0.0,0.0,1.0,1.0
