run,time,timesteps,X:VCD,X:Glc,X:Gln,X:NH4,X:Lac,X:Titer,W:pH,W:Temp,F:Feed_Glc,F:Feed_Gln
84,6,144,2.20221509305607,168.937711555891,20.6426583709987,17.2414934401723,20.2125238596856,123.648157150724,6.9,36.0,30.0,6.0
84,7,168,1.75390964884017,225.302829460586,22.109344058824,15.8564233592238,25.9952966974767,224.963947195754,6.9,36.0,30.0,6.0
84,8,192,1.55460827085264,218.422172151533,24.6980523559556,18.9947398449819,36.9902886290772,197.485745042274,6.9,36.0,0.0,0.0
84,9,216,1.62772228223477,213.66375116457,16.5703268786854,23.9816084390167,45.1016821797301,224.349970622985,6.9,36.0,0.0,0.0
84,10,240,1.63328615279239,201.756945716335,13.8361986537907,32.4924128913946,42.6393490415989,276.194764771273,6.9,36.0,0.0,0.0
84,11,264,1.77549709280851,218.690621347312,13.7699596884154,30.1807365151429,43.7302937376531,355.404260652172,6.9,36.0,0.0,0.0
84,12,288,1.30223742470365,256.757377639561,10.7340765752018,31.0473319729556,43.1058156920283,422.29829847748,6.9,36.0,0.0,0.0
84,13,312,1.290814830864,300.198794305366,10.2501655815839,37.3958632987806,54.5552783126066,339.966336611233,6.9,36.0,0.0,0.0
84,14,336,1.37021194973483,230.833738681975,7.79117488054255,31.6939793493002,47.6222143738337,362.849361228303,6.7,35.0,0.0,0.0
85,0,0,0.2,20.0,3.0,0.1,0.1,0.0,7.1,36.0,0.0,0.0
85,1,24,0.518522656944803,24.8303348602201,2.73232154325444,0.341217621111546,3.73751245180567,19.6271767593225,7.1,36.0,0.0,0.0
85,2,48,0.971719198163888,18.0105994610671,1.01752321041007,1.06206393476031,10.8235923588717,12.1193641941392,7.1,36.0,0.0,0.0
85,3,72,2.21122636913706,10.6483665203456,0.249900775244958,2.09346429804766,16.0670335738663,51.4610999804214,7.1,36.0,5.0,6.0
85,4,96,2.9508091399754,5.25651164211894,3.51306346738891,3.25369209159838,35.4515832182345,92.8802467252533,7.1,36.0,5.0,6.0
85,5,120,3.66149104569068,0.795519963697599,4.88040709419458,6.92811942880331,39.3891895448479,187.560035159271,7.1,36.0,5.0,6.0
85,6,144,4.5120645847339,0.0,7.1460744910511,7.66851596875703,38.9747647617498,184.911089332521,6.7,36.0,5.0,6.0
85,7,168,3.63074999738654,0.0121531983814087,15.1984114721039,10.0408255878879,44.8248229679303,305.724836733699,6.7,36.0,5.0,6.0
85,8,192,4.09482259797872,0.631634365559487,18.3215145878743,15.6483611432677,64.1569226092644,409.817261273529,6.7,36.0,5.0,6.0
85,9,216,2.86855527802057,0.9759636527118,18.8874429548711,14.8586836321417,55.4782043853128,529.385638813852,6.7,36.0,5.0,6.0
85,10,240,2.14135572116495,2.74204849960103,18.5267152278041,22.2533985695316,80.6073866924516,563.798560153747,6.7,36.0,5.0,6.0
85,11,264,2.19165074453064,3.06656619622172,18.2951948378748,26.707130582787,72.8838268479974,589.002478819694,6.7,36.0,5.0,6.0
85,12,288,2.28103739163151,3.83013833682149,17.7776000162922,24.4408414963071,76.1310556045921,450.662936325835,6.7,36.0,5.0,6.0
85,13,312,2.42482422741303,6.75194754058469,22.0242295199544,35.5197685931362,82.301801098836,443.870989759304,6.7,36.0,0.0,0.0
85,14,336,2.0055955571965,3.98661506694104,21.3577080853246,46.9389326235405,96.9095862624506,800.308208546498,6.7,35.0,0.0,0.0
86,0,0,0.2,20.0,3.0,0.1,0.1,0.0,6.9,37.5,0.0,0.0
86,1,24,0.512666117923573,8.63499251790687,2.56204797004385,0.465736694893588,2.28798157197108,6.52205585976321,6.9,37.5,5.0,6.0
86,2,48,1.16055979369273,11.5418538397618,5.22898916297992,2.85173853035381,10.5703026280969,0.0,6.9,37.5,5.0,6.0
86,3,72,2.71457939270655,13.0795867477946,8.84218589476191,6.01641986432585,25.2692433627354,29.0256039504752,6.9,37.5,5.0,6.0
86,4,96,3.0789256599334,6.10471568825078,10.6393455126484,8.45946895483313,42.5026537697794,81.6997513653713,6.9,37.5,5.0,6.0
86,5,120,3.92834171458332,1.00240483213944,11.2683958777252,12.7278289410648,46.6351157848421,203.070387868389,6.9,37.5,5.0,6.0
86,6,144,3.65479419447733,0.0,19.6094000739296,16.6558528617552,38.0304180077061,248.353868499395,6.9,37.5,5.0,6.0
86,7,168,3.45052964092837,0.133878502635046,20.042048845547,14.5938057405559,69.0800660531438,299.684998313222,6.9,37.5,5.0,6.0
86,8,192,3.22119691277942,0.914525235248565,18.0174604467939,17.2001192899151,62.7949727438393,309.173566371318,6.9,37.5,5.0,6.0
86,9,216,2.45160822582044,0.400100128983889,22.8478666805924,23.2563900821706,74.6557552757483,399.138949927287,6.9,37.5,5.0,6.0
86,10,240,2.78180488064409,0.268586094316784,24.7145160851207,42.8879390032223,55.7705436182285,527.565447220665,6.9,37.5,5.0,6.0
86,11,264,1.33359088213519,1.50915867154417,20.0513343495093,42.2007569865284,83.3779517402123,637.718493728198,6.9,37.5,5.0,6.0
86,12,288,1.81854332793826,2.47677765643549,29.9916556897757,41.320502570681,74.049484301361,655.898964246713,6.9,37.5,5.0,6.0
86,13,312,1.2793636344283,3.32121111196038,26.94072096813,55.4411174779378,110.17431061872,631.723829631666,6.9,37.5,0.0,0.0
86,14,336,1.19922257916211,2.7332458356022,24.4441265360898,48.5159398723408,101.082725533425,604.58593524101,7.0,35.0,0.0,0.0
87,0,0,0.4,20.0,8.0,0.1,0.1,0.0,7.1,36.0,0.0,0.0
87,1,24,1.11515392407793,9.86150198066646,6.26505218468212,2.1190706904855,3.70032943971471,16.7256937516045,7.1,36.0,0.0,0.0
87,2,48,1.619504094769,2.36492668552085,4.42259255794809,3.44117929194403,11.5532076213604,40.1333609591559,7.1,36.0,0.0,0.0
87,3,72,2.1946184286467,0.0,4.10229232245248,4.4250479466586,13.0548183840025,33.2922742364361,7.1,36.0,5.0,1.0
87,4,96,3.01334323433554,0.0,4.22639002376637,4.12314628188901,16.3726219260195,73.5583495126566,7.1,36.0,5.0,1.0
87,5,120,2.91083376617071,0.202638158367785,3.33856761409425,6.14297503837852,26.204424794998,118.26580988802,7.1,36.0,5.0,1.0
87,6,144,3.09411438674185,0.0,2.70776884946127,6.12580591485195,36.6623753834305,124.896374531525,7.0,36.0,5.0,1.0
87,7,168,3.34190942589883,0.551214377373701,3.15323561771776,10.5454805332968,32.2074878862332,188.993824351582,7.0,36.0,5.0,1.0
87,8,192,3.77682735482474,0.0,2.52966326829271,10.0407710466826,54.8928523772378,218.026562830484,7.0,36.0,5.0,1.0
87,9,216,3.67655210788999,0.557478653783193,2.02150734230177,7.03298871161241,49.0000724035078,254.123396159609,7.0,36.0,5.0,1.0
87,10,240,3.73912451665539,0.169175865317399,2.71966490608094,10.2874452890656,64.3778620372975,273.002120733887,7.0,36.0,5.0,1.0
87,11,264,3.16147411989761,0.0,2.01580973015575,6.74310897623617,69.4800047135131,459.593240848394,7.0,36.0,5.0,1.0
87,12,288,2.56234043327131,0.321710071264024,2.08095256836243,10.8772366820033,64.1003634517574,504.618556314789,7.0,36.0,5.0,1.0
87,13,312,3.24456217713432,0.0,2.29497579165767,11.480048779858,61.968757155161,551.273616086256,7.0,36.0,0.0,0.0
87,14,336,1.69423034648472,0.853280656858605,1.65845581582593,13.6396593753264,84.4149017322976,504.788976907715,7.0,35.0,0.0,0.0
88,0,0,0.2,60.0,8.0,0.1,0.1,0.0,6.9,36.0,0.0,0.0
88,1,24,0.33546157539932,51.0383421017634,4.77027274712428,0.638517568216821,4.66109770715338,1.63678982117159,6.9,36.0,30.0,1.0
88,2,48,0.811477169890482,79.0155894592425,5.78929878467559,3.8883763133852,7.57882598942883,0.641814269424561,6.9,36.0,30.0,1.0
88,3,72,0.958618509343191,134.495083574064,4.63855047326496,5.12228291625395,10.361276809935,51.5899265820572,6.9,36.0,30.0,1.0
88,4,96,1.2724206168433,144.993539469067,5.27234267275765,5.39864245298807,16.6787851868356,68.2819611516863,6.9,36.0,30.0,1.0
88,5,120,1.6964733379614,181.25681091447,3.63475253708892,5.28474816744117,20.2894080118304,118.021015263564,6.9,36.0,30.0,1.0
88,6,144,3.04570429991608,201.943452208174,4.11658421421347,5.68348614009838,34.9709242681287,163.274154985364,6.9,37.0,30.0,1.0
88,7,168,2.30038512713858,211.723701325419,2.99917014444004,7.27583803207335,30.273749222984,185.473459885761,6.9,37.0,30.0,1.0
88,8,192,2.86492337604385,276.533672250735,3.01926603906652,10.2446871405661,56.9624751608294,332.92006213785,6.9,37.0,30.0,1.0
88,9,216,3.0777521689058,236.260428391194,2.64591892815956,8.33773403543888,66.917820131222,400.159925204999,6.9,37.0,30.0,1.0
88,10,240,3.85521438452481,288.591514905698,2.51149307076569,9.17046604528129,46.40356485884,504.775561190728,6.9,37.0,30.0,1.0
88,11,264,2.43318306102813,262.072900593282,2.2415976100314,12.5596599989988,84.2887799817875,694.167975732872,6.9,37.0,30.0,1.0
88,12,288,3.59077405703065,358.477805505766,2.17576980644099,12.6513093193682,91.1955938448131,650.617451273186,6.9,37.0,30.0,1.0
88,13,312,2.74123713251239,279.103084797949,2.31768727693185,13.7666128510236,68.3382127058846,622.492499249868,6.9,37.0,0.0,0.0
88,14,336,2.83658256379574,272.169246703293,1.49330826850904,16.0624527889038,114.764416857056,620.016155857152,6.7,37.0,0.0,0.0
90,0,0,0.4,20.0,3.0,0.1,0.1,0.0,6.9,36.0,0.0,0.0
90,1,24,0.519576886334836,13.171184077511,1.44793560833704,1.25315894999599,4.64288191035692,16.529766469843,6.9,36.0,0.0,0.0
90,2,48,1.64209468771949,8.1395613335538,1.1943828530255,0.225868902561726,9.73724207760337,22.6991289447142,6.9,36.0,0.0,0.0
90,3,72,1.9725997456868,1.98234772176226,0.245900573279213,1.38520072289148,18.1605297026021,82.7041058571037,6.9,36.0,30.0,6.0
90,4,96,2.38505924113787,23.2948764465216,3.99503616522161,5.16492326556078,33.3821438238675,78.1270347924521,6.9,36.0,30.0,6.0
90,5,120,4.63083200027756,44.035168946874,5.91055236106487,4.80379063052109,41.0454448783622,174.150441485001,6.9,36.0,30.0,6.0
90,6,144,4.26436358867182,61.326215977792,11.9839136741111,6.55107213277829,50.9239256483351,267.070991944676,7.0,35.0,30.0,6.0
90,7,168,4.44151779758266,90.8642600874024,16.5986034447089,9.92693002976382,53.0931370746772,370.039842006686,7.0,35.0,30.0,6.0
90,8,192,3.35571181667626,100.182457031359,14.4936506377087,10.9856679452293,74.7655126829172,326.840882143535,7.0,35.0,0.0,0.0
90,9,216,3.14492374919063,111.399103965024,13.4664996064504,16.4677190943709,86.8993388523197,639.122800866779,7.0,35.0,0.0,0.0
90,10,240,2.70000854082196,113.142841145665,11.5781363086595,14.9423924757474,65.8747643832911,628.038821764179,7.0,35.0,0.0,0.0
90,11,264,2.56284221317688,97.977081924192,5.42769867246381,16.8647371819338,83.0727743373176,938.518916262046,7.0,35.0,0.0,0.0
90,12,288,2.64086764640746,98.031476370724,7.62069835894863,17.7431471504684,103.398198633042,909.506863522919,7.0,35.0,0.0,0.0
90,13,312,2.49865613370545,77.2426423907765,5.81943873666783,17.9221895169433,102.176504504965,1003.35933053015,7.0,35.0,0.0,0.0
90,14,336,1.87521932188496,82.5136003154218,4.36008375688611,19.3829136939013,107.001404842843,934.565522763141,7.0,35.0,0.0,0.0
91,0,0,0.2,60.0,8.0,0.1,0.1,0.0,7.1,36.0,0.0,0.0
91,1,24,0.423186031588594,48.2629410977299,6.12553778500834,2.0375633920832,2.60777353120732,0.0,7.1,36.0,0.0,0.0
91,2,48,0.776259498907703,38.3250118545609,5.16537715265656,1.93276518961353,5.259953832213,7.44598532369407,7.1,36.0,0.0,0.0
91,3,72,0.84319998155851,38.1587104579381,3.16809219425596,3.4741521989171,10.0982686202779,43.6750617289815,7.1,36.0,5.0,1.0
91,4,96,1.4771955144939,25.7974235842903,2.91367476708001,5.35295278817808,22.8248871881915,54.6941069376366,7.1,36.0,5.0,1.0
91,5,120,2.48129815825096,32.453894887244,3.61684323458827,7.99057129078459,25.7696022497423,90.6937470558559,7.1,36.0,5.0,1.0
91,6,144,2.026525346051,37.4589990773591,2.60713861575757,5.54388039518979,41.3942021812602,164.154204628899,6.7,36.0,5.0,1.0
91,7,168,3.05600294209635,38.9650248073771,2.33865242049889,8.15986807991662,25.328341399316,266.338624766063,6.7,36.0,5.0,1.0
91,8,192,2.46750793070571,36.2605014871587,2.70827172857078,7.09620235627255,37.5405471169111,319.923086944571,6.7,36.0,0.0,0.0
91,9,216,2.2163500847684,30.1638328144405,2.28383231458324,7.70563067659475,52.1696640749143,450.52829032438,6.7,36.0,0.0,0.0
91,10,240,2.30221066999348,24.504799548067,2.19187420623461,6.09566627245913,66.9094841385032,480.16090342,6.7,36.0,0.0,0.0
91,11,264,2.2204818335936,26.7373318664701,1.53505180747218,8.58372970623481,73.0276528661778,551.049645897039,6.7,36.0,0.0,0.0
91,12,288,2.67038863807278,19.5208072179346,1.23833585388471,7.13450893510545,72.7599040774807,576.288062839575,6.7,36.0,0.0,0.0
91,13,312,1.45525157955379,18.9655355488431,0.892471221575895,8.77260058263657,57.7101451612228,585.281831246076,6.7,36.0,0.0,0.0
91,14,336,2.06212980900435,14.0529240311526,0.49835249519875,6.66562606007236,84.0851517526545,671.050840773523,6.7,35.0,0.0,0.0
93,0,0,0.4,60.0,8.0,0.1,0.1,0.0,6.9,37.5,0.0,0.0
93,1,24,1.00013105075205,56.3582496616635,6.63810043301155,2.16342708788539,5.63507045259825,2.50712999152252,6.9,37.5,30.0,1.0
93,2,48,2.20547331060465,73.2382439955411,4.9679950682367,4.17234050746268,19.5006168120809,37.2484914920126,6.9,37.5,30.0,1.0
93,3,72,3.15070950170531,89.6008757200035,4.67212710851096,5.31445968193574,42.3313002063672,80.5603594468448,6.9,37.5,30.0,1.0
93,4,96,2.72658170841383,100.91421418345,2.83264674092666,7.12798152979682,47.458499992861,169.73887889069,6.9,37.5,30.0,1.0
93,5,120,3.66075281339317,118.503519881306,2.2492315524571,8.65764519659427,72.1823870002388,249.540873462214,6.9,37.5,30.0,1.0
93,6,144,5.62672368328266,125.814459864213,1.5242958294769,10.0474371880449,76.5783241384843,457.776576028046,6.7,35.0,30.0,1.0
93,7,168,3.68498622397465,164.555813016058,2.23538697053439,8.5025184420577,95.3389501317353,537.187173453512,6.7,35.0,30.0,1.0
93,8,192,4.76725992169004,182.563648973993,2.46790889410431,6.91520248547553,95.9683469801133,448.981281216407,6.7,35.0,0.0,0.0
93,9,216,3.8057279829379,157.729435949911,1.94494140335267,11.8497555545566,91.7406290419502,759.200061063857,6.7,35.0,0.0,0.0
93,10,240,2.71329152353716,172.151413410736,1.45940136908847,6.40039649084535,120.507530723855,832.404315337626,6.7,35.0,0.0,0.0
